N,P,K,temperature,humidity,ph,rainfall,target
0.585714286,0.128571429,0.22,0.516162264,0.851126512,0.523849829,0.113144748,21
0.585714286,0.142857143,0.23,0.444411929,0.854092093,0.399583528,0.100238302,21
0.785714286,0.164285714,0.205,0.44377205,0.860756785,0.465627677,0.111547782,21
0.842857143,0.114285714,0.23,0.44775885,0.840851403,0.493605868,0.101926596,21
0.857142857,0.107142857,0.2,0.48321875,0.868374379,0.405791453,0.122206207,21
0.65,0.014285714,0.235,0.466354281,0.807293139,0.451034104,0.130010818,21
0.578571429,0.007142857,0.25,0.460932977,0.835386681,0.405171587,0.113151982,21
0.721428571,0.057142857,0.245,0.476425266,0.800906507,0.516960412,0.129801788,21
0.721428571,0.085714286,0.25,0.446071405,0.850042138,0.458256978,0.087759692,21
0.792857143,0.007142857,0.24,0.506957873,0.867126279,0.436798268,0.092878252,21
0.764285714,0.035714286,0.22,0.487989757,0.871948582,0.505485015,0.089943388,21
0.821428571,0.042857143,0.205,0.447355327,0.876518349,0.48495346,0.072248731,21
0.6,0.142857143,0.235,0.446092072,0.78150308,0.4075324,0.086214577,21
0.857142857,0.014285714,0.21,0.442531719,0.802330393,0.48972777,0.124140965,21
0.65,0.05,0.205,0.453916569,0.831056392,0.441530448,0.100955771,21
0.635714286,0.121428571,0.235,0.461154099,0.838154154,0.421836037,0.118322726,21
0.807142857,0.1,0.205,0.476127748,0.779983643,0.43257993,0.105306487,21
0.692857143,0.121428571,0.225,0.500278437,0.838597784,0.507771329,0.13927674,21
0.835714286,0.178571429,0.225,0.461281159,0.85098489,0.503894786,0.094776055,21
0.642857143,0.064285714,0.235,0.459736507,0.874278494,0.448981987,0.141793311,21
0.742857143,0.128571429,0.21,0.520991345,0.845070013,0.50785536,0.081558284,21
0.578571429,0.078571429,0.2,0.518759741,0.839862349,0.501173598,0.142082616,21
0.628571429,0,0.21,0.488928811,0.844766681,0.491030507,0.075280644,21
0.657142857,0.014285714,0.2,0.513070188,0.780220044,0.534946637,0.112445473,21
0.578571429,0.092857143,0.225,0.505440799,0.777628563,0.466905235,0.099182045,21
0.792857143,0,0.25,0.500942877,0.818520874,0.469012813,0.10984572,21
0.771428571,0.128571429,0.23,0.517018078,0.81182041,0.404605217,0.071914709,21
0.807142857,0.178571429,0.225,0.493947983,0.813405088,0.431195304,0.085022288,21
0.592857143,0.035714286,0.24,0.46210493,0.825324518,0.418390105,0.10255953,21
0.721428571,0.042857143,0.23,0.478673798,0.816404931,0.511214659,0.086207046,21
0.814285714,0.114285714,0.25,0.476850818,0.85951813,0.461562635,0.1340197,21
0.707142857,0.007142857,0.2,0.49642194,0.8433215,0.388194702,0.073651582,21
0.657142857,0.107142857,0.25,0.467120736,0.854706521,0.479452052,0.140305688,21
0.657142857,0.014285714,0.215,0.500706529,0.844274579,0.536792357,0.12278196,21
0.65,0.135714286,0.25,0.500574815,0.802972761,0.428334263,0.095409439,21
0.785714286,0.114285714,0.245,0.513954861,0.858177434,0.50429466,0.09791024,21
0.8,0.142857143,0.23,0.465477167,0.831842012,0.533064466,0.131179631,21
0.635714286,0.142857143,0.245,0.455325605,0.831876403,0.442955704,0.103404921,21
0.714285714,0.035714286,0.24,0.451017988,0.820659061,0.420972656,0.078302228,21
0.592857143,0.121428571,0.245,0.489871949,0.789845759,0.431158169,0.123184749,21
0.678571429,0.064285714,0.225,0.510982207,0.817270105,0.475199128,0.129719933,21
0.85,0.178571429,0.22,0.474386196,0.77225222,0.528474193,0.098831071,21
0.692857143,0.05,0.21,0.472374672,0.879319479,0.507025049,0.136791329,21
0.785714286,0.014285714,0.2,0.511127805,0.821678451,0.41746817,0.100999227,21
0.685714286,0.092857143,0.225,0.47361423,0.817127432,0.52866415,0.076597836,21
0.592857143,0.128571429,0.25,0.518563019,0.812310532,0.460087568,0.085362918,21
0.857142857,0.135714286,0.21,0.521103497,0.876720087,0.428606781,0.13773184,21
0.821428571,0.085714286,0.25,0.538097338,0.931604858,0.508803819,0.028278416,15
0.814285714,0.157142857,0.215,0.545049423,0.918968577,0.470216631,0.021960886,15
0.721428571,0.142857143,0.235,0.581737016,0.932813346,0.504700227,0.008312252,15
0.842857143,0.092857143,0.235,0.551617257,0.893255256,0.475570692,0.001979396,15
0.678571429,0.15,0.2,0.605203473,0.936716312,0.406320405,0.028558785,15
0.578571429,0.142857143,0.22,0.603827621,0.921482236,0.399933439,0.021739492,15
0.835714286,0.135714286,0.24,0.583834718,0.909385486,0.433683859,0.003921831,15
0.814285714,0.178571429,0.23,0.586040664,0.884374112,0.398800089,0.020563038,15
0.807142857,0.007142857,0.235,0.543403051,0.88770685,0.50327543,0.0179804,15
0.771428571,0.15,0.235,0.573908749,0.933341498,0.419425099,0.021653108,15
0.578571429,0.178571429,0.215,0.565228849,0.908018679,0.394423279,0.034688652,15
0.821428571,0.028571429,0.235,0.580840214,0.894953131,0.391055646,0.032003748,15
0.592857143,0.014285714,0.2,0.581308756,0.892177514,0.497540192,0.018390142,15
0.6,0.114285714,0.25,0.56371117,0.939487727,0.464905347,0.003138413,15
0.778571429,0.15,0.2,0.558225636,0.888103889,0.422961119,0.004952985,15
0.678571429,0.157142857,0.25,0.563746148,0.897710418,0.412989477,0.002424785,15
0.85,0,0.25,0.598648528,0.93373185,0.414287009,0.023811778,15
0.785714286,0.064285714,0.23,0.522197176,0.903008311,0.401330725,0.003768948,15
0.585714286,0.092857143,0.215,0.581644588,0.932172982,0.41277742,0.023332397,15
0.621428571,0.064285714,0.215,0.598761005,0.91375502,0.482288914,0.031970644,15
0.607142857,0.028571429,0.24,0.556115364,0.917013874,0.457660303,0.030807663,15
0.714285714,0.007142857,0.24,0.58039917,0.929311403,0.404513284,0.012412262,15
0.764285714,0.05,0.205,0.595318118,0.925771257,0.475093359,0.026434163,15
0.65,0.057142857,0.21,0.582040582,0.911964205,0.410453781,0.027823918,15
0.728571429,0.142857143,0.225,0.556075591,0.917555344,0.403541756,0.00053438,15
0.835714286,0.142857143,0.24,0.582296021,0.908351677,0.452413981,0.015480338,15
0.607142857,0.114285714,0.235,0.596913648,0.884730312,0.399728853,0.012518824,15
0.742857143,0.142857143,0.25,0.602192272,0.887860091,0.407295856,0.008896741,15
0.728571429,0.135714286,0.245,0.542261328,0.894511293,0.496663799,0.009367263,15
0.828571429,0.142857143,0.225,0.586380481,0.917663519,0.401865863,0.03051929,15
0.714285714,0.085714286,0.215,0.599780356,0.933690053,0.445240691,0.022677924,15
0.785714286,0.142857143,0.245,0.576341073,0.892705017,0.454280698,0.011613905,15
0.742857143,0.142857143,0.23,0.577849197,0.928875623,0.461131401,0.01203538,15
0.764285714,0.042857143,0.245,0.567143529,0.899144695,0.402663726,0.033155563,15
0.7,0.15,0.235,0.531230959,0.891695398,0.411384038,0.030464904,15
0.628571429,0.085714286,0.235,0.604837706,0.892339951,0.488653926,0.018563096,15
0.621428571,0.142857143,0.205,0.533760091,0.883872276,0.447089756,0.005531224,15
0.857142857,0.021428571,0.205,0.594863947,0.891832846,0.502008108,0.029294493,15
0.678571429,0.057142857,0.205,0.603017003,0.927456034,0.407640695,0.011032239,15
0.771428571,0.121428571,0.21,0.565563408,0.903708824,0.413099761,0.017667532,15
0.585714286,0.057142857,0.235,0.524814091,0.940357345,0.456905617,0.022662139,15
0.857142857,0.128571429,0.25,0.545748994,0.902300102,0.50188599,0.022515548,15
0.785714286,0.121428571,0.21,0.579799226,0.904808855,0.425937367,0.016983526,15
0.678571429,0.128571429,0.2,0.545155491,0.89017187,0.429441848,0.00351673,15
0.757142857,0.035714286,0.22,0.542351656,0.906968691,0.442569464,0,15
0.707142857,0.05,0.235,0.570201211,0.933807472,0.388498212,0.00720967,15
0.757142857,0.107142857,0.23,0.599845936,0.894874993,0.441317488,0.001002658,15
0.592857143,0.042857143,0.24,0.594416211,0.917594764,0.413534835,0.00630159,15
0.835714286,0.1,0.25,0.573243863,0.904361412,0.406975948,0.017791816,15
0.7,0.15,0.22,0.529835817,0.889778905,0.408284602,0.01179845,15
0.807142857,0.107142857,0.215,0.534871131,0.940447304,0.456559543,0.02539163,15
0.721428571,0.085714286,0.21,0.593068778,0.938732763,0.416821129,0.021903957,15
0.7,0.014285714,0.2,0.544219289,0.912844235,0.41257121,0.023865587,15
0.664285714,0.121428571,0.215,0.58248977,0.901323074,0.508874564,0.006082788,15
0.678571429,0.114285714,0.21,0.548222875,0.925105293,0.455219986,0.001616715,15
0.778571429,0.05,0.215,0.592027268,0.908350711,0.498261728,0.001979002,15
0.842857143,0.05,0.21,0.54930123,0.908923487,0.389713133,0.031386521,15
0.714285714,0.064285714,0.22,0.592920016,0.896106683,0.444953929,0.020865278,15
0.635714286,0.028571429,0.21,0.592424548,0.892548208,0.491985063,0.030684492,15
0.678571429,0.078571429,0.205,0.523705794,0.885233207,0.504163684,0.015233393,15
0.678571429,0.014285714,0.2,0.530114994,0.892891833,0.392967424,0.01754481,15
0.621428571,0.007142857,0.2,0.6026321,0.89277425,0.450368169,0.009451336,15
0.664285714,0.107142857,0.225,0.605596779,0.921234661,0.457835993,0.014862199,15
0.6,0.171428571,0.22,0.605966342,0.929139148,0.427142054,0.000642854,15
0.792857143,0,0.21,0.551147489,0.900747346,0.430723909,0.003477579,15
0.792857143,0,0.235,0.604268021,0.930652178,0.409192159,0.002833967,15
0.792857143,0.071428571,0.245,0.541757848,0.917525634,0.418226489,0.006649225,15
0.635714286,0.042857143,0.21,0.601479902,0.937841785,0.439023651,0.027500299,15
0.785714286,0.071428571,0.215,0.566789905,0.916990397,0.421099905,0.026540258,15
0.678571429,0.178571429,0.235,0.592686719,0.887488829,0.487644405,0.020928088,15
0.821428571,0.05,0.235,0.536279631,0.941443483,0.494655275,0.00289815,15
0.857142857,0.142857143,0.225,0.551764795,0.939742523,0.4389284,0.005882639,15
0.728571429,0.042857143,0.2,0.579802124,0.920024068,0.443318863,0.014171585,15
0.671428571,0,0.25,0.566998369,0.905630594,0.401367683,0.023971568,15
0.6,0.092857143,0.205,0.524031581,0.923500213,0.509506319,0.018359441,15
0.764285714,0.121428571,0.245,0.550087303,0.893433691,0.486062926,0.005057216,15
0.571428571,0.092857143,0.235,0.54655951,0.896955385,0.463435539,0.013798555,15
0.614285714,0.092857143,0.2,0.577913799,0.89193733,0.476181282,0.00735449,15
0.807142857,0.164285714,0.215,0.575371305,0.912585814,0.414561106,0.015201818,15
0.821428571,0.092857143,0.24,0.583786291,0.932527841,0.389983835,0.00667751,15
0.585714286,0.107142857,0.245,0.588659055,0.883733481,0.47219879,0.004433507,15
0.7,0.121428571,0.21,0.580978021,0.905900801,0.441135198,0.030984199,15
0.835714286,0.142857143,0.245,0.569790199,0.912834245,0.411476641,0.031976454,15
0.592857143,0.071428571,0.22,0.576800264,0.89981424,0.45615886,0.010740118,15
0.857142857,0.078571429,0.23,0.550170547,0.902711476,0.473115005,0.011046983,15
0.792857143,0,0.225,0.5385344,0.904525429,0.450231225,0.01663881,15
0.607142857,0.114285714,0.21,0.603952533,0.89066575,0.417088158,0.016116242,15
0.642857143,0.128571429,0.245,0.566225331,0.888897347,0.412772762,0.025344513,15
0.707142857,0.171428571,0.25,0.584453899,0.900617311,0.490829922,0.022529768,15
0.728571429,0.042857143,0.21,0.549848924,0.916013861,0.466562484,0.02491055,15
0.571428571,0.092857143,0.23,0.551742684,0.904760583,0.497843302,0.001992296,15
0.621428571,0.114285714,0.235,0.531565321,0.933616119,0.398565832,0.025152512,15
0.814285714,0.021428571,0.235,0.588672691,0.936650967,0.45321577,0.02880491,15
0.707142857,0.007142857,0.205,0.567838731,0.93281512,0.449684932,0.0315233,15
0.635714286,0.142857143,0.225,0.522899732,0.899269265,0.446503883,0.017496747,15
0.685714286,0.057142857,0.25,0.594030522,0.936922077,0.49695447,0.003320256,15
0.585714286,0.15,0.21,0.564665475,0.924014001,0.47595634,0.014330237,15
0.757142857,0.114285714,0.235,0.575902892,0.939434049,0.432599789,0.010149073,15
0.642857143,0.071428571,0.235,0.522918071,0.89968131,0.457722296,0.012380892,15
0.757142857,0.078571429,0.245,0.577750619,0.903334305,0.479153661,0.016290897,15
0.171428571,0.878571429,0.955,0.399577783,0.891663921,0.313624968,0.324127504,0
0.05,0.992857143,0.96,0.431099139,0.934280519,0.408760488,0.337130841,0
0.1,0.878571429,1,0.395477962,0.937090193,0.423233906,0.344274428,0
0.057142857,0.821428571,0.98,0.354693368,0.896790443,0.437986261,0.366525874,0
0.142857143,0.885714286,0.98,0.41850354,0.903378764,0.323957079,0.344411431,0
0.228571429,0.942857143,0.995,0.402710608,0.920054009,0.360696316,0.350345996,0
0.192857143,0.957142857,1,0.391920427,0.92331557,0.352614044,0.306579658,0
0,0.842857143,1,0.37882778,0.918102342,0.355539723,0.362579727,0
0.157142857,0.992857143,0.955,0.375503777,0.903242835,0.465679147,0.347998061,0
0.007142857,0.85,0.97,0.427116045,0.921749281,0.334931284,0.332160134,0
0.214285714,0.835714286,0.96,0.360178974,0.915292655,0.32167655,0.308714889,0
0.207142857,0.828571429,0.955,0.402379532,0.933967328,0.400405814,0.371427857,0
0.092857143,0.864285714,0.995,0.409865889,0.916177714,0.447632422,0.316051331,0
0.064285714,0.957142857,0.97,0.413965815,0.936533486,0.367425247,0.305891594,0
0,0.914285714,0.975,0.426033864,0.889315282,0.342698357,0.301846174,0
0.214285714,0.985714286,0.97,0.428786763,0.890534845,0.356683947,0.294786873,0
0.257142857,0.964285714,0.965,0.416592969,0.900785717,0.431879529,0.302553905,0
0.264285714,0.942857143,0.97,0.396380536,0.885710206,0.34106964,0.316614638,0
0.235714286,0.828571429,0.99,0.391143867,0.939118192,0.326760683,0.339967293,0
0.05,0.992857143,0.95,0.405689634,0.925327466,0.365723945,0.303346075,0
0.25,0.878571429,1,0.351423917,0.925154818,0.394427377,0.314937295,0
0.207142857,0.878571429,0.965,0.390678521,0.915145831,0.33906615,0.363883183,0
0.014285714,0.985714286,0.955,0.398482374,0.888837703,0.336644296,0.322164048,0
0.242857143,0.964285714,0.965,0.36954267,0.92368735,0.349430292,0.341179323,0
0.207142857,0.992857143,0.995,0.390463167,0.912565757,0.357010236,0.355278103,0
0.228571429,0.971428571,0.99,0.356780505,0.916735951,0.36026027,0.319220215,0
0.092857143,0.992857143,0.96,0.404475448,0.940672959,0.431621196,0.307107024,0
0.178571429,0.985714286,0.965,0.401334965,0.901272979,0.39229072,0.314870917,0
0.064285714,0.942857143,0.975,0.352823818,0.891582089,0.331543216,0.296715624,0
0.042857143,0.992857143,0.965,0.35263059,0.887235692,0.319518377,0.302848006,0
0.264285714,0.864285714,0.955,0.423941893,0.89494288,0.325285707,0.312419296,0
0.014285714,0.821428571,0.99,0.410356566,0.938525349,0.371479778,0.317622709,0
0.078571429,0.985714286,0.96,0.406283734,0.922292006,0.368715618,0.366389086,0
0.071428571,0.971428571,0.98,0.381663945,0.894968615,0.448074257,0.302965002,0
0.171428571,0.978571429,0.985,0.393463243,0.900838337,0.343071765,0.293287396,0
0.164285714,0.95,0.95,0.392119011,0.903423028,0.356316146,0.374279407,0
0.128571429,0.857142857,0.995,0.388231776,0.935796638,0.395301326,0.346778363,0
0.092857143,0.828571429,0.955,0.383971447,0.924453516,0.456994704,0.359074987,0
0.185714286,0.835714286,0.985,0.390805341,0.938824006,0.328516904,0.31246064,0
0.2,0.842857143,0.985,0.400023765,0.908339487,0.456824632,0.360068768,0
0.185714286,0.828571429,0.98,0.383514751,0.883858151,0.413241401,0.33088477,0
0.15,0.942857143,0.955,0.424284722,0.903423156,0.358928153,0.371400186,0
0.15,0.928571429,0.965,0.431428241,0.940956972,0.351499823,0.304699895,0
0.035714286,0.992857143,1,0.361439404,0.914198626,0.41680081,0.296725847,0
0.014285714,0.842857143,1,0.388541991,0.892723521,0.347555559,0.376404984,0
0.107142857,0.914285714,0.97,0.435330447,0.902339194,0.360793814,0.349917106,0
0.221428571,0.892857143,0.965,0.372329735,0.915456311,0.318812341,0.358713175,0
0.178571429,0.985714286,0.975,0.429806795,0.916272298,0.391813978,0.288874866,0
0.114285714,0.985714286,0.995,0.427235457,0.901444398,0.3307106,0.365314601,0
0.135714286,0.835714286,0.985,0.416616199,0.887988433,0.358802699,0.332978326,0
0.071428571,0.857142857,0.955,0.38699949,0.883975039,0.346141212,0.333601335,0
0.142857143,0.957142857,0.985,0.42113102,0.909348009,0.336722361,0.315343956,0
0.2,0.842857143,0.965,0.420000137,0.900550111,0.338706771,0.328957968,0
0.2,0.935714286,0.975,0.408506261,0.911501447,0.42627719,0.339604933,0
0.014285714,0.9,0.97,0.391638495,0.897878128,0.390744259,0.373655944,0
0.014285714,0.964285714,0.96,0.398054488,0.916480151,0.315662263,0.304795784,0
0.192857143,0.95,0.98,0.425860066,0.929074975,0.380635542,0.306051947,0
0.214285714,0.871428571,0.995,0.392393093,0.912240364,0.407705489,0.290007028,0
0.228571429,1,0.99,0.430557823,0.893405909,0.451308472,0.321127289,0
0.207142857,0.957142857,1,0.425131307,0.927240059,0.412293563,0.346615228,0
0.185714286,0.864285714,0.95,0.361205997,0.91845173,0.369158902,0.352746703,0
0.285714286,0.935714286,0.985,0.402498482,0.936943817,0.377986948,0.349633689,0
0.042857143,0.85,0.975,0.406211765,0.928411676,0.383584767,0.32108614,0
0.25,0.95,0.975,0.355049784,0.892985636,0.336926879,0.299884928,0
0.121428571,0.935714286,0.955,0.431745395,0.889383326,0.369716727,0.297624876,0
0.235714286,0.921428571,1,0.350384976,0.934176061,0.401342306,0.339609831,0
0.114285714,0.985714286,0.96,0.395739263,0.924617323,0.373117864,0.347457549,0
0.192857143,0.821428571,0.975,0.36232935,0.892252176,0.40518342,0.346659922,0
0.207142857,1,1,0.401339282,0.908404064,0.421058756,0.320199231,0
0.021428571,0.971428571,0.96,0.377498204,0.896706874,0.410250738,0.342259892,0
0.107142857,0.842857143,0.995,0.393156096,0.913278826,0.444956422,0.341915331,0
0.035714286,0.935714286,0.95,0.388254879,0.90599731,0.429129901,0.314563807,0
0.071428571,0.935714286,0.995,0.355033332,0.908707719,0.430995401,0.307686443,0
0.05,0.971428571,0.95,0.4320129,0.92381115,0.312503122,0.304295846,0
0.014285714,0.885714286,0.98,0.400480334,0.934512487,0.338643364,0.366208545,0
0.207142857,0.95,0.96,0.383499248,0.911993739,0.36174456,0.364474323,0
0.214285714,0.942857143,0.975,0.404266833,0.891778987,0.326368648,0.353488786,0
0.207142857,0.907142857,0.995,0.409294318,0.886183313,0.403089327,0.316169413,0
0.1,0.957142857,0.96,0.370135942,0.91668455,0.396834046,0.364596112,0
0.128571429,0.857142857,0.99,0.390745291,0.902132985,0.412966629,0.295834932,0
0.235714286,0.985714286,0.995,0.35311326,0.906395026,0.359185211,0.367624753,0
0.285714286,0.992857143,0.955,0.398619935,0.909860806,0.386062158,0.311902561,0
0.064285714,0.985714286,0.96,0.428256353,0.917172729,0.321175689,0.350096705,0
0.271428571,0.928571429,0.99,0.428568766,0.926272163,0.382685768,0.289617466,0
0.2,0.892857143,0.955,0.381890993,0.938116179,0.39774021,0.333067856,0
0.25,0.978571429,0.99,0.354240499,0.886325965,0.371763745,0.371613705,0
0.085714286,0.885714286,1,0.388429803,0.897061769,0.40661622,0.353771913,0
0.007142857,0.928571429,0.99,0.400371969,0.915068713,0.329601777,0.336141696,0
0,1,1,0.355794098,0.884710033,0.31351862,0.336860665,0
0.221428571,0.828571429,0.98,0.411257131,0.887570277,0.346293274,0.325137228,0
0.25,0.9,0.99,0.390305789,0.929253612,0.371479451,0.296433078,0
0.207142857,0.964285714,0.95,0.425114269,0.894669941,0.319698375,0.346801736,0
0.235714286,0.95,0.965,0.38647433,0.891610822,0.422627599,0.368352903,0
0.1,0.964285714,0.96,0.416833623,0.894062965,0.399124066,0.333491124,0
0.25,1,0.95,0.379153791,0.936993982,0.424114179,0.326098469,0
0.285714286,0.821428571,0.96,0.429851979,0.912590457,0.37085581,0.35718591,0
0.178571429,0.907142857,0.965,0.387197602,0.893493658,0.346483351,0.287071697,0
0.221428571,0.942857143,0.955,0.3821818,0.928185649,0.450298058,0.360769627,0
0.257142857,0.992857143,0.955,0.425425483,0.936113586,0.46532266,0.341836725,0
0.071428571,0.964285714,0.96,0.382892096,0.886729053,0.42373299,0.374555324,0
0.157142857,0.178571429,0.035,0.199592633,0.912846894,0.443095564,0.355035541,16
0.264285714,0.007142857,0.04,0.493698367,0.90115138,0.62314026,0.291265821,16
0.192857143,0.057142857,0.005,0.130124961,0.899376949,0.595677213,0.326983284,16
0.05,0.078571429,0.02,0.28849223,0.907390623,0.67013025,0.339339227,16
0.142857143,0.014285714,0.02,0.592592529,0.901966043,0.56363824,0.326789503,16
0.185714286,0.157142857,0.025,0.55217955,0.917560816,0.400483772,0.337427922,16
0.035714286,0.128571429,0.05,0.483312024,0.907433355,0.607151105,0.331710199,16
0,0.092857143,0.045,0.601030956,0.906972473,0.575901097,0.338441891,16
0.278571429,0.135714286,0.045,0.623505431,0.894096686,0.572988091,0.308461598,16
0.092857143,0.128571429,0.005,0.434315065,0.886638346,0.600370548,0.296335346,16
0.15,0.085714286,0.05,0.434929718,0.901607745,0.614468244,0.353078169,16
0.235714286,0.05,0.015,0.471590756,0.887191952,0.515918383,0.349052141,16
0.042857143,0.028571429,0.035,0.638683805,0.885233209,0.548026226,0.321460636,16
0.135714286,0.014285714,0.025,0.170857579,0.897796748,0.406460409,0.28735491,16
0.171428571,0.092857143,0.005,0.509053107,0.9354966,0.43241277,0.345495895,16
0.064285714,0.042857143,0.015,0.460070097,0.93476877,0.475011459,0.32897246,16
0.221428571,0.021428571,0.01,0.737133733,0.925997839,0.568942633,0.299470341,16
0.157142857,0.085714286,0,0.438917984,0.891997836,0.535090123,0.296837456,16
0.092857143,0,0.015,0.431213985,0.884785248,0.617379356,0.300744762,16
0.114285714,0.021428571,0.02,0.452722608,0.898537095,0.637048513,0.327228023,16
0.028571429,0.057142857,0.005,0.195307635,0.933248272,0.630820751,0.291933316,16
0,0.142857143,0.045,0.301565226,0.906652724,0.444287528,0.345750142,16
0.057142857,0.014285714,0.025,0.557718089,0.906692201,0.532547975,0.305379233,16
0.028571429,0.128571429,0,0.397427324,0.922794066,0.61788084,0.32377356,16
0.235714286,0.064285714,0.015,0.350255084,0.918136199,0.649991938,0.325027845,16
0.214285714,0.014285714,0.05,0.700401306,0.895929333,0.67193658,0.343291243,16
0.15,0.171428571,0.035,0.386731289,0.908753435,0.456261628,0.349049557,16
0.078571429,0.064285714,0,0.076831237,0.940640109,0.535213264,0.342581297,16
0.064285714,0.021428571,0.05,0.158323067,0.934387806,0.698207896,0.323374948,16
0.035714286,0.092857143,0.045,0.696704446,0.924205428,0.611066827,0.355523811,16
0.207142857,0.142857143,0.045,0.621700906,0.888903834,0.665165034,0.334540427,16
0.235714286,0.05,0.05,0.614927326,0.907270272,0.396179172,0.346708977,16
0.057142857,0.078571429,0.005,0.097632852,0.88664411,0.560141291,0.316886178,16
0.107142857,0.064285714,0.015,0.034007017,0.886170706,0.422402426,0.356325664,16
0.114285714,0.014285714,0.015,0.400756545,0.890662184,0.453429479,0.345958462,16
0,0.05,0.01,0.325931337,0.891193725,0.538773722,0.347053093,16
0.035714286,0.142857143,0.005,0.628282302,0.930374599,0.389800615,0.3111223,16
0.042857143,0.021428571,0.03,0.445633137,0.911514,0.481498216,0.357405429,16
0.071428571,0,0,0.355450777,0.899346737,0.670741399,0.3332946,16
0.007142857,0.085714286,0.005,0.056276414,0.899704012,0.515536597,0.349626295,16
0.007142857,0.178571429,0.025,0.088195064,0.89926678,0.588873102,0.299501433,16
0,0.128571429,0.05,0.394290922,0.922927073,0.636665831,0.322068181,16
0.171428571,0.157142857,0.02,0.288183926,0.921433815,0.412479501,0.356324196,16
0.257142857,0.042857143,0.04,0.244338797,0.91912513,0.573371858,0.332346122,16
0.285714286,0.114285714,0.015,0.748382041,0.91713303,0.608678612,0.294520225,16
0.285714286,0.121428571,0.005,0.450803668,0.905838282,0.463967622,0.344055783,16
0.228571429,0.092857143,0.04,0.143818639,0.903946536,0.394911552,0.315345489,16
0.064285714,0.035714286,0.025,0.388220967,0.924644564,0.389659049,0.292098176,16
0.092857143,0.078571429,0.015,0.743601429,0.919990675,0.535755043,0.287357099,16
0.107142857,0.028571429,0.03,0.078111808,0.931952812,0.68475462,0.318369017,16
0.207142857,0.042857143,0,0.410553457,0.906266763,0.643051093,0.302538153,16
0.007142857,0.071428571,0.02,0.60711858,0.936663137,0.626523347,0.341818421,16
0.128571429,0,0.03,0.345878387,0.894494762,0.427167964,0.295470275,16
0.1,0.121428571,0.02,0.241716367,0.896829765,0.472516266,0.33159032,16
0.235714286,0.071428571,0.01,0.201097526,0.903189849,0.644829668,0.321703769,16
0.028571429,0.007142857,0.01,0.407016994,0.896595463,0.498284405,0.332182303,16
0.121428571,0.078571429,0.045,0.217234076,0.909005977,0.485322255,0.297227359,16
0.085714286,0.107142857,0.025,0.448371152,0.919781948,0.470208941,0.320676167,16
0.242857143,0.171428571,0.015,0.661493181,0.897001874,0.458123321,0.305848273,16
0.278571429,0.164285714,0.025,0.646302557,0.900851382,0.571844765,0.319540443,16
0.221428571,0.142857143,0.035,0.26472876,0.884020821,0.546119,0.328968923,16
0.085714286,0.007142857,0.015,0.631930857,0.917010955,0.448477924,0.313286729,16
0.085714286,0.171428571,0.04,0.391120965,0.901380315,0.632393179,0.351342073,16
0.185714286,0.042857143,0.03,0.139958173,0.894708607,0.638317251,0.30926379,16
0.135714286,0.135714286,0.05,0.334689563,0.927009505,0.564882347,0.329183784,16
0.278571429,0.114285714,0.02,0.125761602,0.930542286,0.443098023,0.309174434,16
0.114285714,0.171428571,0.04,0.674143234,0.926463505,0.418664689,0.349965088,16
0.257142857,0.171428571,0.04,0.340207728,0.894232793,0.672554794,0.321683115,16
0.264285714,0.128571429,0.035,0.651397516,0.889462974,0.449510719,0.333774227,16
0.278571429,0.028571429,0.05,0.474292335,0.904693441,0.697831028,0.346846507,16
0.221428571,0,0.045,0.253653527,0.903373233,0.478770969,0.325039903,16
0.128571429,0.05,0.015,0.108042601,0.904750083,0.420086873,0.356316918,16
0.142857143,0.107142857,0.025,0.087249938,0.926532331,0.53997865,0.308421901,16
0.035714286,0.021428571,0,0.063357708,0.90953732,0.475533706,0.332533528,16
0.142857143,0.021428571,0.035,0.472695964,0.941466951,0.584053878,0.351221408,16
0.178571429,0.114285714,0.03,0.671805615,0.885355015,0.459585837,0.303554184,16
0.1,0.1,0.045,0.254188218,0.934397214,0.496772085,0.315620306,16
0.264285714,0.092857143,0.035,0.041469741,0.885791409,0.605935372,0.310704545,16
0.185714286,0.071428571,0.005,0.240881323,0.939411225,0.529875859,0.315410561,16
0.092857143,0.121428571,0,0.311088602,0.889401714,0.662373816,0.287274508,16
0.228571429,0.142857143,0.02,0.043914754,0.927378943,0.667349277,0.290766163,16
0.135714286,0.014285714,0.02,0.528833754,0.903548622,0.538872287,0.290743675,16
0.2,0.014285714,0.02,0.739347036,0.908431791,0.501685139,0.342569266,16
0.171428571,0.178571429,0.03,0.676318166,0.936258203,0.481567725,0.334265662,16
0.05,0.085714286,0.025,0.038411628,0.897826947,0.460498463,0.309508315,16
0.128571429,0.128571429,0.015,0.363431215,0.923680748,0.452354979,0.291974338,16
0.05,0.107142857,0.035,0.221204287,0.939173554,0.461954384,0.322737177,16
0.142857143,0.128571429,0.03,0.660732129,0.8849833,0.451447974,0.32238049,16
0.128571429,0.064285714,0.03,0.551575913,0.883630276,0.473701632,0.348195735,16
0.242857143,0.042857143,0.025,0.657817325,0.937166091,0.59988383,0.341254015,16
0.142857143,0.171428571,0.025,0.581020315,0.921725559,0.600394486,0.289487166,16
0.264285714,0.135714286,0.04,0.29607455,0.891844534,0.676460818,0.315473952,16
